Frame,Time (s),Object Count
4771,159.03,3
4772,159.07,3
4773,159.10,3
4774,159.13,3
4775,159.17,3
4776,159.20,3
4777,159.23,3
4778,159.27,3
4779,159.30,3
4780,159.33,3
4781,159.37,3
4782,159.40,3
4783,159.43,3
4784,159.47,3
4785,159.50,2
4786,159.53,2
4787,159.57,2
4788,159.60,3
4789,159.63,3
4790,159.67,3
4791,159.70,3
4792,159.73,3
4793,159.77,3
4794,159.80,3
4795,159.83,3
4796,159.87,3
4797,159.90,3
4798,159.93,3
4799,159.97,3
4800,160.00,3
4801,160.03,3
4802,160.07,3
4803,160.10,3
4804,160.13,3
4805,160.17,3
4806,160.20,3
4807,160.23,3
4808,160.27,3
4809,160.30,3
4810,160.33,3
4811,160.37,3
4812,160.40,3
4813,160.43,3
4814,160.47,3
4815,160.50,3
4816,160.53,3
4817,160.57,3
4818,160.60,3
4819,160.63,3
4820,160.67,3
4821,160.70,3
4822,160.73,3
4823,160.77,3
4824,160.80,3
4825,160.83,3
4826,160.87,3
4827,160.90,3
4828,160.93,3
4829,160.97,3
4830,161.00,3
4831,161.03,3
4832,161.07,3
4833,161.10,3
4834,161.13,3
4835,161.17,3
4836,161.20,3
4837,161.23,3
4838,161.27,3
4839,161.30,3
4840,161.33,3
4841,161.37,3
4842,161.40,3
4843,161.43,3
4844,161.47,3
4845,161.50,3
4846,161.53,3
4847,161.57,3
4848,161.60,3
4849,161.63,3
4850,161.67,3
4851,161.70,3
4852,161.73,3
4853,161.77,3
4854,161.80,3
4855,161.83,3
4856,161.87,3
4857,161.90,3
4858,161.93,3
4859,161.97,3
4860,162.00,3
4861,162.03,3
4862,162.07,3
4863,162.10,2
4864,162.13,2
4865,162.17,2
4866,162.20,2
4867,162.23,2
4868,162.27,2
4869,162.30,2
4870,162.33,2
4871,162.37,2
4872,162.40,2
4873,162.43,2
4874,162.47,2
4875,162.50,2
4876,162.53,2
4877,162.57,2
4878,162.60,2
4879,162.63,2
4880,162.67,2
4881,162.70,2
4882,162.73,2
4883,162.77,2
4884,162.80,2
4885,162.83,2
4886,162.87,2
4887,162.90,2
4888,162.93,2
4889,162.97,2
4890,163.00,2
4891,163.03,2
4892,163.07,2
4893,163.10,2
4894,163.13,2
4895,163.17,2
4896,163.20,3
4897,163.23,3
4898,163.27,3
4899,163.30,3
4900,163.33,3
4901,163.37,3
4902,163.40,3
4903,163.43,3
4904,163.47,3
4905,163.50,3
4906,163.53,3
4907,163.57,3
4908,163.60,3
4909,163.63,3
4910,163.67,3
4911,163.70,3
4912,163.73,3
4913,163.77,3
4914,163.80,3
4915,163.83,3
4916,163.87,3
4917,163.90,3
4918,163.93,3
4919,163.97,3
4920,164.00,3
4921,164.03,3
4922,164.07,3
4923,164.10,4
4924,164.13,4
4925,164.17,4
4926,164.20,3
4927,164.23,3
4928,164.27,3
4929,164.30,4
4930,164.33,4
4931,164.37,4
4932,164.40,4
4933,164.43,4
4934,164.47,4
4935,164.50,3
4936,164.53,3
4937,164.57,3
4938,164.60,3
4939,164.63,3
4940,164.67,3
4941,164.70,3
4942,164.73,3
4943,164.77,3
4944,164.80,3
4945,164.83,3
4946,164.87,3
4947,164.90,3
4948,164.93,3
4949,164.97,3
4950,165.00,3
4951,165.03,3
4952,165.07,3
4953,165.10,3
4954,165.13,3
4955,165.17,3
4956,165.20,3
4957,165.23,3
4958,165.27,3
4959,165.30,3
4960,165.33,3
4961,165.37,3
4962,165.40,3
4963,165.43,3
4964,165.47,3
4965,165.50,3
4966,165.53,3
4967,165.57,3
4968,165.60,3
4969,165.63,3
4970,165.67,3
4971,165.70,3
4972,165.73,3
4973,165.77,3
4974,165.80,3
4975,165.83,3
4976,165.87,3
4977,165.90,3
4978,165.93,3
4979,165.97,3
4980,166.00,3
4981,166.03,3
4982,166.07,2
4983,166.10,1
4984,166.13,1
4985,166.17,1
4986,166.20,1
4987,166.23,1
4988,166.27,1
4989,166.30,1
4990,166.33,1
4991,166.37,1
4992,166.40,1
4993,166.43,1
4994,166.47,1
4995,166.50,1
4996,166.53,1
4997,166.57,1
4998,166.60,1
4999,166.63,1
5000,166.67,1
5001,166.70,1
5002,166.73,1
5003,166.77,1
5004,166.80,1
5005,166.83,1
5006,166.87,1
5007,166.90,1
5008,166.93,1
5009,166.97,1
5010,167.00,1
5011,167.03,1
5012,167.07,1
5013,167.10,1
5014,167.13,1
5015,167.17,1
5016,167.20,1
5017,167.23,1
5018,167.27,1
5019,167.30,2
5020,167.33,2
5021,167.37,2
5022,167.40,2
5023,167.43,2
5024,167.47,2
5025,167.50,2
5026,167.53,2
5027,167.57,2
5028,167.60,2
5029,167.63,2
5030,167.67,2
5031,167.70,2
5032,167.73,2
5033,167.77,2
5034,167.80,2
5035,167.83,2
5036,167.87,2
5037,167.90,2
5038,167.93,2
5039,167.97,2
5040,168.00,3
5041,168.03,3
5042,168.07,3
5043,168.10,4
5044,168.13,4
5045,168.17,4
5046,168.20,3
5047,168.23,3
5048,168.27,3
5049,168.30,3
5050,168.33,3
5051,168.37,3
5052,168.40,3
5053,168.43,3
5054,168.47,3
5055,168.50,3
5056,168.53,3
5057,168.57,3
5058,168.60,3
5059,168.63,3
5060,168.67,3
5061,168.70,3
5062,168.73,3
5063,168.77,3
5064,168.80,3
5065,168.83,3
5066,168.87,3
5067,168.90,3
5068,168.93,3
5069,168.97,3
5070,169.00,3
5071,169.03,3
5072,169.07,3
5073,169.10,3
5074,169.13,3
5075,169.17,3
5076,169.20,3
5077,169.23,3
5078,169.27,3
5079,169.30,3
5080,169.33,2
5081,169.37,2
5082,169.40,2
5083,169.43,2
5084,169.47,2
5085,169.50,1
5086,169.53,1
5087,169.57,1
5088,169.60,1
5089,169.63,1
5090,169.67,1
5091,169.70,1
5092,169.73,1
5093,169.77,1
5094,169.80,1
5095,169.83,1
5096,169.87,1
5097,169.90,1
5098,169.93,1
5099,169.97,1
5100,170.00,1
5101,170.03,1
5102,170.07,1
5103,170.10,1
5104,170.13,1
5105,170.17,1
5106,170.20,1
5107,170.23,1
5108,170.27,1
5109,170.30,1
5110,170.33,1
5111,170.37,1
5112,170.40,1
5113,170.43,1
5114,170.47,1
5115,170.50,1
5116,170.53,1
5117,170.57,1
5118,170.60,1
5119,170.63,1
5120,170.67,1
5121,170.70,1
5122,170.73,1
5123,170.77,1
5124,170.80,1
5125,170.83,1
5126,170.87,1
5127,170.90,1
5128,170.93,1
5129,170.97,1
5130,171.00,1
5131,171.03,1
5132,171.07,1
5133,171.10,1
5134,171.13,1
5135,171.17,1
5136,171.20,1
5137,171.23,1
5138,171.27,1
5139,171.30,1
5140,171.33,1
5141,171.37,1
5142,171.40,2
5143,171.43,2
5144,171.47,2
5145,171.50,2
5146,171.53,2
5147,171.57,2
5148,171.60,2
5149,171.63,2
5150,171.67,2
5151,171.70,2
5152,171.73,2
5153,171.77,2
5154,171.80,2
5155,171.83,2
5156,171.87,2
5157,171.90,2
5158,171.93,3
5159,171.97,3
5160,172.00,3
5161,172.03,3
5162,172.07,3
5163,172.10,3
5164,172.13,3
5165,172.17,3
5166,172.20,3
5167,172.23,3
5168,172.27,3
5169,172.30,3
5170,172.33,3
5171,172.37,3
5172,172.40,3
5173,172.43,3
5174,172.47,3
5175,172.50,3
5176,172.53,3
5177,172.57,3
5178,172.60,3
5179,172.63,3
5180,172.67,3
5181,172.70,3
5182,172.73,2
5183,172.77,2
5184,172.80,3
5185,172.83,3
5186,172.87,3
5187,172.90,3
5188,172.93,3
5189,172.97,3
5190,173.00,2
5191,173.03,2
5192,173.07,3
5193,173.10,2
5194,173.13,2
5195,173.17,2
5196,173.20,2
5197,173.23,2
5198,173.27,2
5199,173.30,3
5200,173.33,3
5201,173.37,3
5202,173.40,3
5203,173.43,3
5204,173.47,3
5205,173.50,3
5206,173.53,3
5207,173.57,3
5208,173.60,3
5209,173.63,3
5210,173.67,2
5211,173.70,4
5212,173.73,3
5213,173.77,4
5214,173.80,4
5215,173.83,4
5216,173.87,4
5217,173.90,4
5218,173.93,4
5219,173.97,3
5220,174.00,3
5221,174.03,3
5222,174.07,3
5223,174.10,4
5224,174.13,4
5225,174.17,4
5226,174.20,4
5227,174.23,4
5228,174.27,4
5229,174.30,4
5230,174.33,4
5231,174.37,4
5232,174.40,4
5233,174.43,4
5234,174.47,4
5235,174.50,4
5236,174.53,4
5237,174.57,4
5238,174.60,4
5239,174.63,4
5240,174.67,4
5241,174.70,4
5242,174.73,4
5243,174.77,4
5244,174.80,4
5245,174.83,4
5246,174.87,4
5247,174.90,4
5248,174.93,4
5249,174.97,4
5250,175.00,4
5251,175.03,4
5252,175.07,4
5253,175.10,4
5254,175.13,4
5255,175.17,4
5256,175.20,4
5257,175.23,4
5258,175.27,4
5259,175.30,4
5260,175.33,4
5261,175.37,4
5262,175.40,4
5263,175.43,4
5264,175.47,4
5265,175.50,4
5266,175.53,4
5267,175.57,4
5268,175.60,4
5269,175.63,4
5270,175.67,4
5271,175.70,4
5272,175.73,4
5273,175.77,4
5274,175.80,4
5275,175.83,4
5276,175.87,4
5277,175.90,4
5278,175.93,4
5279,175.97,4
5280,176.00,4
5281,176.03,4
5282,176.07,4
5283,176.10,3
5284,176.13,3
5285,176.17,3
5286,176.20,3
5287,176.23,3
5288,176.27,3
5289,176.30,3
5290,176.33,3
5291,176.37,3
5292,176.40,2
5293,176.43,2
5294,176.47,2
5295,176.50,2
5296,176.53,2
5297,176.57,2
5298,176.60,2
5299,176.63,2
5300,176.67,2
5301,176.70,2
5302,176.73,3
5303,176.77,3
5304,176.80,3
5305,176.83,3
5306,176.87,3
5307,176.90,3
5308,176.93,3
5309,176.97,3
5310,177.00,2
5311,177.03,3
5312,177.07,3
5313,177.10,2
5314,177.13,3
5315,177.17,2
5316,177.20,2
5317,177.23,2
5318,177.27,2
5319,177.30,2
5320,177.33,2
5321,177.37,2
5322,177.40,2
5323,177.43,2
5324,177.47,2
5325,177.50,2
5326,177.53,2
5327,177.57,2
5328,177.60,3
5329,177.63,3
5330,177.67,3
5331,177.70,3
5332,177.73,3
5333,177.77,3
5334,177.80,2
5335,177.83,2
5336,177.87,2
5337,177.90,3
5338,177.93,3
5339,177.97,3
5340,178.00,3
5341,178.03,4
5342,178.07,3
5343,178.10,3
5344,178.13,4
5345,178.17,4
5346,178.20,4
5347,178.23,4
5348,178.27,4
5349,178.30,4
5350,178.33,3
5351,178.37,3
5352,178.40,3
5353,178.43,3
5354,178.47,3
5355,178.50,3
5356,178.53,3
5357,178.57,3
5358,178.60,3
5359,178.63,3
5360,178.67,3
5361,178.70,3
5362,178.73,3
5363,178.77,3
5364,178.80,4
5365,178.83,4
5366,178.87,4
5367,178.90,4
5368,178.93,4
5369,178.97,4
5370,179.00,4
5371,179.03,4
5372,179.07,4
5373,179.10,4
5374,179.13,4
5375,179.17,4
5376,179.20,3
5377,179.23,3
5378,179.27,3
5379,179.30,3
5380,179.33,3
5381,179.37,3
5382,179.40,3
5383,179.43,3
5384,179.47,3
5385,179.50,3
5386,179.53,3
5387,179.57,3
5388,179.60,3
5389,179.63,3
5390,179.67,3
5391,179.70,3
5392,179.73,3
5393,179.77,3
5394,179.80,3
5395,179.83,3
5396,179.87,3
5397,179.90,3
5398,179.93,3
5399,179.97,3
5400,180.00,3
5401,180.03,3
5402,180.07,3
5403,180.10,1
5404,180.13,2
5405,180.17,2
5406,180.20,2
5407,180.23,1
5408,180.27,2
5409,180.30,2
5410,180.33,2
5411,180.37,2
5412,180.40,2
5413,180.43,2
5414,180.47,2
5415,180.50,2
5416,180.53,2
5417,180.57,2
5418,180.60,2
5419,180.63,2
5420,180.67,3
5421,180.70,3
5422,180.73,3
5423,180.77,3
5424,180.80,3
5425,180.83,3
5426,180.87,3
5427,180.90,3
5428,180.93,3
5429,180.97,3
5430,181.00,3
5431,181.03,3
5432,181.07,3
5433,181.10,3
5434,181.13,3
5435,181.17,3
5436,181.20,3
5437,181.23,3
5438,181.27,3
5439,181.30,3
5440,181.33,3
5441,181.37,3
5442,181.40,3
5443,181.43,2
5444,181.47,2
5445,181.50,2
5446,181.53,2
5447,181.57,2
5448,181.60,2
5449,181.63,2
5450,181.67,2
5451,181.70,2
5452,181.73,2
5453,181.77,2
5454,181.80,2
5455,181.83,1
5456,181.87,1
5457,181.90,1
5458,181.93,2
5459,181.97,2
5460,182.00,2
5461,182.03,2
5462,182.07,2
5463,182.10,2
5464,182.13,3
5465,182.17,3
5466,182.20,3
5467,182.23,4
5468,182.27,4
5469,182.30,3
5470,182.33,4
5471,182.37,4
5472,182.40,4
5473,182.43,4
5474,182.47,4
5475,182.50,3
5476,182.53,3
5477,182.57,3
5478,182.60,3
5479,182.63,3
5480,182.67,3
5481,182.70,3
5482,182.73,3
5483,182.77,3
5484,182.80,3
5485,182.83,3
5486,182.87,3
5487,182.90,3
5488,182.93,3
5489,182.97,3
5490,183.00,3
5491,183.03,3
5492,183.07,3
5493,183.10,3
5494,183.13,3
5495,183.17,3
5496,183.20,3
5497,183.23,3
5498,183.27,3
5499,183.30,3
5500,183.33,3
5501,183.37,3
5502,183.40,3
5503,183.43,4
5504,183.47,4
5505,183.50,4
5506,183.53,4
5507,183.57,4
5508,183.60,4
5509,183.63,4
5510,183.67,4
5511,183.70,3
5512,183.73,4
5513,183.77,4
5514,183.80,4
5515,183.83,4
5516,183.87,4
5517,183.90,4
5518,183.93,4
5519,183.97,4
5520,184.00,4
5521,184.03,3
5522,184.07,3
5523,184.10,3
5524,184.13,3
5525,184.17,3
5526,184.20,3
5527,184.23,3
5528,184.27,3
5529,184.30,3
5530,184.33,3
5531,184.37,3
5532,184.40,3
5533,184.43,3
5534,184.47,3
5535,184.50,3
5536,184.53,3
5537,184.57,3
5538,184.60,3
5539,184.63,4
5540,184.67,4
5541,184.70,4
5542,184.73,4
5543,184.77,4
5544,184.80,4
5545,184.83,3
5546,184.87,3
5547,184.90,3
5548,184.93,3
5549,184.97,3
5550,185.00,3
5551,185.03,3
5552,185.07,3
5553,185.10,3
5554,185.13,3
5555,185.17,3
5556,185.20,3
5557,185.23,3
5558,185.27,3
5559,185.30,3
5560,185.33,3
5561,185.37,3
5562,185.40,3
5563,185.43,3
5564,185.47,3
5565,185.50,3
5566,185.53,3
5567,185.57,3
5568,185.60,3
5569,185.63,2
5570,185.67,2
5571,185.70,2
5572,185.73,2
5573,185.77,2
5574,185.80,2
5575,185.83,2
5576,185.87,2
5577,185.90,2
5578,185.93,2
5579,185.97,2
5580,186.00,2
5581,186.03,3
5582,186.07,3
5583,186.10,3
5584,186.13,3
5585,186.17,3
5586,186.20,3
5587,186.23,3
5588,186.27,3
5589,186.30,2
5590,186.33,3
5591,186.37,3
5592,186.40,3
5593,186.43,3
5594,186.47,3
5595,186.50,2
5596,186.53,3
5597,186.57,3
5598,186.60,3
5599,186.63,3
5600,186.67,3
5601,186.70,3
5602,186.73,3
5603,186.77,3
5604,186.80,3
5605,186.83,3
5606,186.87,3
5607,186.90,3
5608,186.93,3
5609,186.97,3
5610,187.00,3
5611,187.03,3
5612,187.07,3
5613,187.10,3
5614,187.13,3
5615,187.17,3
5616,187.20,3
5617,187.23,2
5618,187.27,3
5619,187.30,2
5620,187.33,2
5621,187.37,2
5622,187.40,2
5623,187.43,2
5624,187.47,3
5625,187.50,3
5626,187.53,3
5627,187.57,3
5628,187.60,3
5629,187.63,3
5630,187.67,3
5631,187.70,3
5632,187.73,3
5633,187.77,3
5634,187.80,3
5635,187.83,3
5636,187.87,3
5637,187.90,3
5638,187.93,3
5639,187.97,3
5640,188.00,3
5641,188.03,3
5642,188.07,3
5643,188.10,2
5644,188.13,2
5645,188.17,2
5646,188.20,2
5647,188.23,2
5648,188.27,2
5649,188.30,2
5650,188.33,2
5651,188.37,2
5652,188.40,2
5653,188.43,2
5654,188.47,2
5655,188.50,2
5656,188.53,2
5657,188.57,2
5658,188.60,2
5659,188.63,2
5660,188.67,2
5661,188.70,2
5662,188.73,2
5663,188.77,2
5664,188.80,2
5665,188.83,3
5666,188.87,2
5667,188.90,3
5668,188.93,4
5669,188.97,4
5670,189.00,4
5671,189.03,3
5672,189.07,3
5673,189.10,3
5674,189.13,3
5675,189.17,3
5676,189.20,3
5677,189.23,3
5678,189.27,3
5679,189.30,3
5680,189.33,3
5681,189.37,3
5682,189.40,3
5683,189.43,3
5684,189.47,3
5685,189.50,3
5686,189.53,3
5687,189.57,3
5688,189.60,3
5689,189.63,3
5690,189.67,3
5691,189.70,3
5692,189.73,2
5693,189.77,2
5694,189.80,3
5695,189.83,3
5696,189.87,3
5697,189.90,3
5698,189.93,3
5699,189.97,3
5700,190.00,3
5701,190.03,3
5702,190.07,3
5703,190.10,3
5704,190.13,3
5705,190.17,3
5706,190.20,3
5707,190.23,3
5708,190.27,3
5709,190.30,3
5710,190.33,3
5711,190.37,3
5712,190.40,3
5713,190.43,2
5714,190.47,3
5715,190.50,2
5716,190.53,2
5717,190.57,2
5718,190.60,2
5719,190.63,2
5720,190.67,2
5721,190.70,2
5722,190.73,2
5723,190.77,2
5724,190.80,2
5725,190.83,3
5726,190.87,2
5727,190.90,2
5728,190.93,2
5729,190.97,2
5730,191.00,2
5731,191.03,2
5732,191.07,2
5733,191.10,2
5734,191.13,3
5735,191.17,2
5736,191.20,3
5737,191.23,2
5738,191.27,2
5739,191.30,3
5740,191.33,3
5741,191.37,3
5742,191.40,3
5743,191.43,3
5744,191.47,3
5745,191.50,3
5746,191.53,3
5747,191.57,3
5748,191.60,3
5749,191.63,3
5750,191.67,3
5751,191.70,3
5752,191.73,3
5753,191.77,3
5754,191.80,3
5755,191.83,3
5756,191.87,3
5757,191.90,3
5758,191.93,3
5759,191.97,3
5760,192.00,3
5761,192.03,3
5762,192.07,3
5763,192.10,1
5764,192.13,2
5765,192.17,2
5766,192.20,2
5767,192.23,2
5768,192.27,2
5769,192.30,1
5770,192.33,2
5771,192.37,2
5772,192.40,2
5773,192.43,2
5774,192.47,2
5775,192.50,2
5776,192.53,2
5777,192.57,2
5778,192.60,2
5779,192.63,2
5780,192.67,2
5781,192.70,2
5782,192.73,2
5783,192.77,2
5784,192.80,2
5785,192.83,2
5786,192.87,2
5787,192.90,2
5788,192.93,2
5789,192.97,2
5790,193.00,2
5791,193.03,1
5792,193.07,1
5793,193.10,2
5794,193.13,1
5795,193.17,1
5796,193.20,1
5797,193.23,2
5798,193.27,2
5799,193.30,2
5800,193.33,2
5801,193.37,2
5802,193.40,2
5803,193.43,1
5804,193.47,1
5805,193.50,2
5806,193.53,2
5807,193.57,2
5808,193.60,2
5809,193.63,2
5810,193.67,2
5811,193.70,2
5812,193.73,2
5813,193.77,2
5814,193.80,2
5815,193.83,1
5816,193.87,2
5817,193.90,2
5818,193.93,1
5819,193.97,1
5820,194.00,1
5821,194.03,2
5822,194.07,2
5823,194.10,4
5824,194.13,4
5825,194.17,4
5826,194.20,4
5827,194.23,4
5828,194.27,4
5829,194.30,4
5830,194.33,4
5831,194.37,4
5832,194.40,4
5833,194.43,4
5834,194.47,4
5835,194.50,4
5836,194.53,3
5837,194.57,4
5838,194.60,4
5839,194.63,3
5840,194.67,3
5841,194.70,3
5842,194.73,4
5843,194.77,3
5844,194.80,3
5845,194.83,3
5846,194.87,3
5847,194.90,3
5848,194.93,3
5849,194.97,3
5850,195.00,3
5851,195.03,3
5852,195.07,3
5853,195.10,3
5854,195.13,3
5855,195.17,3
5856,195.20,3
5857,195.23,2
5858,195.27,2
5859,195.30,3
5860,195.33,3
5861,195.37,3
5862,195.40,3
5863,195.43,3
5864,195.47,3
5865,195.50,3
5866,195.53,3
5867,195.57,3
5868,195.60,3
5869,195.63,3
5870,195.67,3
5871,195.70,3
5872,195.73,3
5873,195.77,3
5874,195.80,3
5875,195.83,3
5876,195.87,3
5877,195.90,3
5878,195.93,2
5879,195.97,2
5880,196.00,2
5881,196.03,2
5882,196.07,2
5883,196.10,2
5884,196.13,2
5885,196.17,2
5886,196.20,2
5887,196.23,2
5888,196.27,2
5889,196.30,2
5890,196.33,2
5891,196.37,2
5892,196.40,2
5893,196.43,2
5894,196.47,2
5895,196.50,2
5896,196.53,2
5897,196.57,2
5898,196.60,2
5899,196.63,2
5900,196.67,2
5901,196.70,2
5902,196.73,2
5903,196.77,2
5904,196.80,2
5905,196.83,2
5906,196.87,2
5907,196.90,2
5908,196.93,2
5909,196.97,2
5910,197.00,2
5911,197.03,2
5912,197.07,2
5913,197.10,2
5914,197.13,2
5915,197.17,2
5916,197.20,2
5917,197.23,2
5918,197.27,2
5919,197.30,2
5920,197.33,2
5921,197.37,2
5922,197.40,2
5923,197.43,2
5924,197.47,2
5925,197.50,2
5926,197.53,2
5927,197.57,2
5928,197.60,2
5929,197.63,2
5930,197.67,2
5931,197.70,2
5932,197.73,2
5933,197.77,2
5934,197.80,2
5935,197.83,1
5936,197.87,1
5937,197.90,1
5938,197.93,2
5939,197.97,2
5940,198.00,2
5941,198.03,2
5942,198.07,2
5943,198.10,2
5944,198.13,3
5945,198.17,3
5946,198.20,3
5947,198.23,3
5948,198.27,3
5949,198.30,3
5950,198.33,3
5951,198.37,3
5952,198.40,3
5953,198.43,2
5954,198.47,2
5955,198.50,2
5956,198.53,2
5957,198.57,2
5958,198.60,3
5959,198.63,3
5960,198.67,3
5961,198.70,3
5962,198.73,3
5963,198.77,3
5964,198.80,3
5965,198.83,3
5966,198.87,3
5967,198.90,3
5968,198.93,3
5969,198.97,3
5970,199.00,3
5971,199.03,3
5972,199.07,3
5973,199.10,3
5974,199.13,3
5975,199.17,3
5976,199.20,3
5977,199.23,3
5978,199.27,3
5979,199.30,3
5980,199.33,3
5981,199.37,3
5982,199.40,3
5983,199.43,3
5984,199.47,3
5985,199.50,3
5986,199.53,4
5987,199.57,4
5988,199.60,4
5989,199.63,4
5990,199.67,4
5991,199.70,4
5992,199.73,4
5993,199.77,4
5994,199.80,4
5995,199.83,4
5996,199.87,4
5997,199.90,3
5998,199.93,3
5999,199.97,3
6000,200.00,3
6001,200.03,3
6002,200.07,3
6003,200.10,3
6004,200.13,3
6005,200.17,3
6006,200.20,3
6007,200.23,3
6008,200.27,3
6009,200.30,3
6010,200.33,3
6011,200.37,3
6012,200.40,3
6013,200.43,3
6014,200.47,3
6015,200.50,3
6016,200.53,3
6017,200.57,3
6018,200.60,3
6019,200.63,3
6020,200.67,3
6021,200.70,3
6022,200.73,3
6023,200.77,3
6024,200.80,3
6025,200.83,3
6026,200.87,2
6027,200.90,2
6028,200.93,2
6029,200.97,2
6030,201.00,2
6031,201.03,3
6032,201.07,3
6033,201.10,3
6034,201.13,3
6035,201.17,3
6036,201.20,3
6037,201.23,3
6038,201.27,3
6039,201.30,3
6040,201.33,3
6041,201.37,3
6042,201.40,3
6043,201.43,3
6044,201.47,3
6045,201.50,3
6046,201.53,3
6047,201.57,3
6048,201.60,3
6049,201.63,4
6050,201.67,3
6051,201.70,4
6052,201.73,3
6053,201.77,3
6054,201.80,3
6055,201.83,3
6056,201.87,3
6057,201.90,4
6058,201.93,4
6059,201.97,4
6060,202.00,4
6061,202.03,3
6062,202.07,4
6063,202.10,3
6064,202.13,3
6065,202.17,3
6066,202.20,3
6067,202.23,3
6068,202.27,3
6069,202.30,3
6070,202.33,3
6071,202.37,3
6072,202.40,3
6073,202.43,3
6074,202.47,3
6075,202.50,3
6076,202.53,3
6077,202.57,3
6078,202.60,3
6079,202.63,2
6080,202.67,2
6081,202.70,2
6082,202.73,2
6083,202.77,2
6084,202.80,2
6085,202.83,2
6086,202.87,2
6087,202.90,2
6088,202.93,2
6089,202.97,2
6090,203.00,2
6091,203.03,2
6092,203.07,2
6093,203.10,2
6094,203.13,2
6095,203.17,2
6096,203.20,2
6097,203.23,2
6098,203.27,2
6099,203.30,3
6100,203.33,3
6101,203.37,3
6102,203.40,3
6103,203.43,3
6104,203.47,3
6105,203.50,3
6106,203.53,3
6107,203.57,3
6108,203.60,3
6109,203.63,3
6110,203.67,3
6111,203.70,3
6112,203.73,3
6113,203.77,3
6114,203.80,3
6115,203.83,3
6116,203.87,3
6117,203.90,3
6118,203.93,3
6119,203.97,3
6120,204.00,3
6121,204.03,3
6122,204.07,3
6123,204.10,2
6124,204.13,2
6125,204.17,2
6126,204.20,2
6127,204.23,2
6128,204.27,2
6129,204.30,2
6130,204.33,2
6131,204.37,2
6132,204.40,2
6133,204.43,2
6134,204.47,2
6135,204.50,2
6136,204.53,2
6137,204.57,2
6138,204.60,2
6139,204.63,2
6140,204.67,2
6141,204.70,3
6142,204.73,3
6143,204.77,3
6144,204.80,3
6145,204.83,3
6146,204.87,3
6147,204.90,3
6148,204.93,3
6149,204.97,3
6150,205.00,3
6151,205.03,4
6152,205.07,4
6153,205.10,4
6154,205.13,4
6155,205.17,4
6156,205.20,4
6157,205.23,4
6158,205.27,4
6159,205.30,4
6160,205.33,3
6161,205.37,3
6162,205.40,3
6163,205.43,3
6164,205.47,3
6165,205.50,3
6166,205.53,3
6167,205.57,3
6168,205.60,3
6169,205.63,3
6170,205.67,3
6171,205.70,3
6172,205.73,4
6173,205.77,4
6174,205.80,4
6175,205.83,4
6176,205.87,4
6177,205.90,4
6178,205.93,3
6179,205.97,4
6180,206.00,4
6181,206.03,4
6182,206.07,3
6183,206.10,4
6184,206.13,4
6185,206.17,4
6186,206.20,4
6187,206.23,4
6188,206.27,4
6189,206.30,4
6190,206.33,4
6191,206.37,4
6192,206.40,4
6193,206.43,4
6194,206.47,4
6195,206.50,4
6196,206.53,4
6197,206.57,4
6198,206.60,4
6199,206.63,4
6200,206.67,4
6201,206.70,4
6202,206.73,4
6203,206.77,4
6204,206.80,4
6205,206.83,4
6206,206.87,4
6207,206.90,4
6208,206.93,4
6209,206.97,4
6210,207.00,4
6211,207.03,4
6212,207.07,4
6213,207.10,4
6214,207.13,4
6215,207.17,4
6216,207.20,4
6217,207.23,4
6218,207.27,3
6219,207.30,4
6220,207.33,4
6221,207.37,4
6222,207.40,4
6223,207.43,3
6224,207.47,3
6225,207.50,4
6226,207.53,4
6227,207.57,4
6228,207.60,4
6229,207.63,4
6230,207.67,4
6231,207.70,3
6232,207.73,3
6233,207.77,3
6234,207.80,3
6235,207.83,3
6236,207.87,3
6237,207.90,3
6238,207.93,4
6239,207.97,4
6240,208.00,4
6241,208.03,3
6242,208.07,3
6243,208.10,4
6244,208.13,3
6245,208.17,3
6246,208.20,3
6247,208.23,3
6248,208.27,3
6249,208.30,3
6250,208.33,3
6251,208.37,3
6252,208.40,3
6253,208.43,4
6254,208.47,4
6255,208.50,4
6256,208.53,4
6257,208.57,4
6258,208.60,4
6259,208.63,4
6260,208.67,4
6261,208.70,4
6262,208.73,4
6263,208.77,4
6264,208.80,4
6265,208.83,4
6266,208.87,4
6267,208.90,4
6268,208.93,3
6269,208.97,2
6270,209.00,2
6271,209.03,2
6272,209.07,3
6273,209.10,3
6274,209.13,3
6275,209.17,4
6276,209.20,4
6277,209.23,2
6278,209.27,2
6279,209.30,2
6280,209.33,3
6281,209.37,2
6282,209.40,2
6283,209.43,2
6284,209.47,3
6285,209.50,2
6286,209.53,2
6287,209.57,2
6288,209.60,2
6289,209.63,2
6290,209.67,2
6291,209.70,3
6292,209.73,3
6293,209.77,3
6294,209.80,3
6295,209.83,3
6296,209.87,3
6297,209.90,3
6298,209.93,3
6299,209.97,3
6300,210.00,3
6301,210.03,3
6302,210.07,3
6303,210.10,3
6304,210.13,3
6305,210.17,3
6306,210.20,3
6307,210.23,3
6308,210.27,3
6309,210.30,3
6310,210.33,3
6311,210.37,3
6312,210.40,3
6313,210.43,3
6314,210.47,3
6315,210.50,3
6316,210.53,3
6317,210.57,3
6318,210.60,3
6319,210.63,3
6320,210.67,3
6321,210.70,3
6322,210.73,3
6323,210.77,3
6324,210.80,3
